Source;Target;Weight 
@cornejovalle;@sextanochetv;28
@cornejovalle;@adacolau;16
@ferdeparamo;@ciudadanoscs;40
@xaviangelergues;@sextanochetv;23
@sfamiliaencomu;@sextanochetv;16
@ciudadanoscs;@pertots;13
@antoniomaestre;@carinamejias;19
@antoniomaestre;@pertots;11
@carinamejias;@pertots;13
@bcnencomu;@julia_solans;131
@jaumecollboni;@xriusenoticies;28
@shylockbenedikt;@jaumeasens;14
@shylockbenedikt;@laiaortiz;14
@shylockbenedikt;@ami__;11
@bcnencomu;@ami__;11
@adacolau;@ami__;11
@jaumeasens;@ami__;11
@laiaortiz;@ami__;11
@jordibqe;@podem_bcn;11
@mizonatv;@_inakilopez_;12
@mizonatv;@adacolau;12
@mizonatv;@sextanochetv;12
@cecimerello;@carinamejias;50
@hugomabarca;@jvcarvay;11
@sarroyoscat;@adacolau;12
@icsisabella06;@maycac1959;10
@icsisabella06;@anagarridoramos;10
@maycac1959;@anagarridoramos;37
@maesepads;@sextanochetv;24
@maesepads;@bcnencomu;26
@maesepads;@rita_maestre;24
@sextanochetv;@rita_maestre;83
@bcnencomu;@rita_maestre;73
@isaranjuez;@sextanochetv;11
@isaranjuez;@rita_maestre;11
@abaloneortega;@maycac1959;25
@abaloneortega;@anagarridoramos;28
@abaloneortega;@adacolau;28
@maycac1959;@adacolau;26
@delsurgr;@carinamejias;15
@delsurgr;@albert_rivera;12
@cecimerello;@soniasi02;21
@soniasi02;@girautaoficial;11
@soniasi02;@;13
@tercerarepblica;@caninator;11
@cayo_lara;@caninator;14
@mibaires;@maycac1959;10
@mibaires;@abaloneortega;11
@mibaires;@anagarridoramos;11
@toniperaba;@sextanochetv;18
@tirantlonegre;@bcnencomu;11
@tirantlonegre;@cornejovalle;11
@tirantlonegre;@sextanochetv;11
@pconst9barris;@bcnencomu;17
@plopez1;@sextanochetv;29
@plopez1;@adacolau;29
@plopez1;@rita_maestre;29
@plopez1;@bcnencomu;29
@plopez1;@ahoramadrid;29
@rita_maestre;@ahoramadrid;40
@pasionarianeus;@cornejovalle;20
@torri81;@sextanochetv;38
@torri81;@adacolau;39
@lasextatv;@dlacalle;10
@javi_barrena;@adacolau;63
@juanmalaga2011;@adacolau;10
@podem_bcn;@millorbcn;12
@sergicastanye;@ciu;13
@ciu;@podem_bcn;14
@toret;@sextanochetv;16
@rosaerrekerre;@bcnencomu;20
@mdoloresdv;@immamartin;25
@bcnencomu;@pacomarhuenda;12
@xaviangelergues;@cupnacional;19
@xaviangelergues;@ehbildu;19
@xaviangelergues;@ahorapodemos;19
@xaviangelergues;@albert;19
@cupnacional;@ehbildu;20
@cupnacional;@sextanochetv;21
@cupnacional;@albert;19
@ehbildu;@sextanochetv;20
@ehbildu;@albert;19
@sextanochetv;@albert;19
@ahorapodemos;@albert;19
@kiub;@adacolau;37
@kiub;@sextanochetv;15
@bobestropajo;@adacolau;37
@bobestropajo;@sextanochetv;37
@jesuslopezvill5;@sextanochetv;13
@jommmer;@adacolau;10
@adacolau;@observadesc;22
@adacolau;@isabanes;11
@manuelacarmena;@isabanes;11
@margaritaport10;@bobestropajo;14
@margaritaport10;@adacolau;15
@margaritaport10;@sextanochetv;14
@mamika86;@adacolau;10
@juanma_lz;@adacolau;16
@ciu;@cupbarcelona;24
@esquerra_erc;@cupbarcelona;19
@mrenau;@manuelacarmena;13
@vicenssala;@adacolau;16
@ramonblom;@manuelacarmena;10
@ramonblom;@adacolau;10
@jfajardoherrero;@adacolau;16
@bcnencomu;@elsomatent;11
@albertsc79;@xaviertrias;11
@cris_segui_;@js_watashi;11
@js_watashi;@adacolau;12
@maribelsn;@adacolau;21
@adacolau;@monicaoltra;12
@albertsc79;@pacomarhuenda;11
@marcbertomeu;@b;18
@miquellara;@adacolau;18
@beaturquesa;@gafas_y_reloj;13
@beaturquesa;@adacolau;14
@beaturquesa;@luissalom;14
@karminhita;@adacolau;10
@bcnencomu;@bdscatalunya;12
@adgarbla;@adacolau;10
@adacolau;@martapeludix;15
@marcfaustino;@capgirembcn;15
@bcnencomu;@rratgeb;14
@dosmesdoscinc;@bcnenc;16
@adacolau;@bcnenc;16
@mdoloresdv;@sextanochetv;26
@mdoloresdv;@adacolau;26
@sextanochetv;@immamartin;20
@adacolau;@immamartin;20
@mdoloresdv;@elisabetbas;24
@elisabetbas;@sextanochetv;23
@elisabetbas;@adacolau;23
@maka_suarez;@adacolau;10
@joanjopodem;@adacolau;21
@podemossanblasc;@adacolau;10
@milinkoeterno;@carlosdoblado;10
@milinkoeterno;@adacolau;11
@sirguerra;@adacolau;12
@edgarcollado;@iniciativabcn;13
@manulucas77;@adacolau;11
@moncapsa;@ciscu_casaus;15
@llambordes;@bcnen;12
@rosaerrekerre;@clotencomu;15
@izz_01;@adacolau;12
@carmenchusalas;@ppopular;17
@omarjayyan;@adacolau;35
@iunida;@ciu;15
@silviauge;@jaumeasens;11
@silviauge;@adacolau;11
@silviauge;@bcnencomu;12
@jonsamoc;@adacolau;18
@lajosesevilla;@carinamejias;13
@mos_mixuro;@bcnencomu;13
@ahoramadrid;@vlcencomu;12
@abarnadas;@adacolau;12
@9jrib9;@adacolau;15
@investigacioncc;@bcnencomu;10
@alfredbosch;@assemblea;46
@alfredbosch;@ami__cat;10
@assemblea;@ami__cat;14
@carinamejias;@flores_1967;13
@albert_rivera;@flores_1967;11
@alex_b_g;@adacolau;11
@bolenaana1536;@adacolau;11
@alex_b_g;@miguel75her;10
@adacolau;@234cele;12
@fran_garcia_o;@xaviertrias;23
@fran_garcia_o;@adacolau;14
@nuriagbcn;@dololopez_;31
@bsc_cns;@xaviertrias;11
@btvnoticies;@icveuiabcn;25
@icveuiabcn;@ciddavid;22
@comitecotronic;@ahorapodemos;19
@fotomovimiento;@ahorapodemos;20
@jordisalvia;@cupbarcelona;14
@jordi_obon;@carinamejias;73
@324cat;@icveuia;13
@cslescorts;@ciudadanoscs;11
@xaviertrias;@coacbcn;10
@xaviertrias;@combarcelona;10
@coacbcn;@combarcelona;13
@miquelet1969;@margaridamontse;10
@mertxesr;@adacolau;17
@albertofdezxbcn;@libertaddigital;16
@univpompeufabra;@uvic_news;10
@ub_endirecte;@uvic_news;10
@uaoceu;@uvic_news;10
@uvic_news;@uramonllull;10
@uvic_news;@castellatoni;10
@cupbarcelona;@quimarrufat;11
@ernesturtasun;@g_pisarello;12
@ernesturtasun;@laiaortiz;12
@ernesturtasun;@jaumeasens;12
@ernesturtasun;@janetsanz;12
@g_pisarello;@jaumeasens;35
@sirereta;@icveuia;12
@sirereta;@bcnencomu;12
@sirereta;@silviacarrascop;12
@icveuia;@silviacarrascop;37
@cupbarcelona;@la_directa;31
@enoticiescat;@jaumecollboni;12
@iniciativa;@xriusenoticies;11
@yagoalonsobcn;@ciudadanoscs;33
@yagoalonsobcn;@albert_rivera;29
@transformem9b;@bcnencomu;16
@alfredbosch;@esquerra;20
@ganemos_cordoba;@bcnencomu;11
@esquerra_erc;@ppbarcelona_;14
@esquerra_erc;@iunida;16
@cupnacional;@iunida;10
@ppbarcelona_;@socialistes_cat;14
@ppbarcelona_;@ciu;21
@ppbarcelona_;@iunida;14
@socialistes_cat;@iunida;14
@trinitro;@jaumecollboni;12
@ja_martinez_f;@esquerra_erc;16
@ja_martinez_f;@ppbarcelona_;14
@ja_martinez_f;@socialistes_cat;14
@ja_martinez_f;@ciu;14
@ja_martinez_f;@iunida;16
@ppbarcelona_;@elperiodico;26
@cs_lleida;@carinamejias;18
@elsingular;@esquerra_erc;26
@gafas_y_reloj;@hermanntertsch;61
@gafas_y_reloj;@jgetafe;49
@hermanntertsch;@jgetafe;56
@adacolau;@jgetafe;56
@carmenchusalas;@popularsgracia;11
@x_net_;@adacolau;10
@arnaumarti;@xaviertrias;15
@cos_tb;@tmb_barcelona;16
@gladgiving;@adacolau;10
@albertofdezxbcn;@orfeogracienc;11
@albertofdezxbcn;@g6gracia;89
@ppcatalunya;@orfeogracienc;11
@senyorerre;@bcnencomu;10
@cupbarcelona;@silviacarrascop;25
@cupbarcelona;@icveuiabcn;22
@cupbarcelona;@icveuia;22
@silviacarrascop;@icveuiabcn;24
@icveuiabcn;@icveuia;33
@xriusenoticies;@socialistes_cat;10
@la_directa;@adacolau;22
@adacolau;@lavanguardia;17
@ja_martinez_f;@ciudadanoscs;11
@ciudadanoscs;@lugaricano;14
@pontaquez;@adacolau;11
@cupbarcelona;@cupbarcelona;12
@cos_tb;@manelmora;10
@tmb_barcelona;@manelmora;11
@albertofdezxbcn;@barcelona_gub;74
@btvnoticies;@ricardgoma;58
@albertofdezxbcn;@barcelona_;18
@xaviertrias;@barcelona_;18
@moncapsa;@laksmiz;31
@jordi_obon;@cs_santan;13
@carinamejias;@cs_santan;13
@cs_bcna;@cs_santan;13
@ciscu_casaus;@herrerajoan;15
@roar_magazine;@katesb;49
@roar_magazine;@roar_magazine;16
@roar_magazine;@bcnencomu;43
@llopebre;@albertofdezxbcn;63
@llopebre;@sandraboix;58
@pscbarcelona;@8aldia;12
@martiescriu;@adacolau;16
@delmoralo;@franhervias;10
@franhervias;@girautaoficial;11
@sanmi2014;@ignasi_planas;21
@sanmi2014;@millorbcn;21
@sanmi2014;@alfredbosch;21
@ignasi_planas;@alfredbosch;44
@aureliecham;@equinoxradio;10
@municipalsbcn;@millorbcn;10
@jordi_obon;@soniasi02;52
@jordi_obon;@marilenbarcelo;49
@directe;@esquerra_erc;39
@alfredbosch;@martavilaltat;16
@pscbarcelona;@pscbarcelona;36
@papanates;@adacolau;12
@nurialb;@bcnencomu;49
@forremarti;@cs_bcna;56
@forremarti;@ciudadanoscs;14
@forremarti;@cs_girona;14
@cs_bcna;@cs_girona;35
@ciudadanoscs;@cs_girona;19
@cs_bcna;@francisrubiogme;14
@castagava;@adacolau;12
@alvar_de_muller;@montsearmengol;44
@alvar_de_muller;@mmillanclosa;38
@montsearmengol;@mmillanclosa;36
@montsearmengol;@adacolau;45
@pplescorts;@ppcatalunya;23
@equinoxradio;@adacolau;21
@miquel1052;@mmillanclosa;29
@miquel1052;@alvar_de_muller;31
@josemnltejedor;@soniasi02;22
@josemnltejedor;@marilenbarcelo;23
@miquel1052;@montsearmengol;28
@miquel1052;@adacolau;55
@sinpisar;@adacolau;11
@francisrubiogme;@marilenbarcelo;11
@ppbarcelona_;@ciutatvellapp;19
@ciutatvellapp;@desdeelmeubarri;15
@ppbarcelona_;@masclaro13tv;15
@albertofdezxbcn;@13tv_es;118
@masclaro13tv;@13tv_es;54
@mabastenier001;@cs_bcna;39
@franfragosopp;@ppargentona;10
@pplarsterrassa;@gabrielturmo;10
@salvadrcastells;@alvar_de_muller;10
@salvadrcastells;@montsearmengol;10
@salvadrcastells;@adacolau;10
@cs_ciutat_vella;@carinamejias;237
@castagava;@toret;10
@podemos9b;@g_pisarello;29
@sebaspodemos;@toret;11
@sebaspodemos;@adacolau;13
@elsingular;@alfredbosch;22
@elsingular;@podem_bcn;10
@elsingular;@socialistes_cat;43
@podem_bcn;@socialistes_cat;22
@bcn_growth;@un;10
@alcalacesar1965;@ppcatalunya;10
@alcalacesar1965;@ppbarcelona_;10
@ppcardedeu;@ppcatalunya;12
@ppcardedeu;@ppbarcelona_;14
@ppc_roses;@ppcatalunya;11
@ppc_roses;@ppbarcelona_;11
@ppbarcelona_;@andres_cano42;16
@osona;@xaviertrias;17
@joantarda;@teresajorda;36
@alfredbosch;@teresajorda;38
@teresajorda;@esquerra_erc;32
@alfredbosch;@miquelroman;11
@albertofdezxbcn;@isabelduran_;230
@s;@13tv_es;37
@s;@isabelduran_;35
@13tv_es;@isabelduran_;94
@candelalopezt;@orencioosuna;20
@candelalopezt;@gemmaubasart;20
@candelalopezt;@podem_cat;20
@candelalopezt;@laiaortiz;20
@candelalopezt;@icveuia;20
@candelalopezt;@bcnencomu;20
@orencioosuna;@gemmaubasart;25
@orencioosuna;@podem_cat;25
@orencioosuna;@laiaortiz;25
@orencioosuna;@icveuia;25
@orencioosuna;@bcnencomu;25
@gemmaubasart;@laiaortiz;25
@gemmaubasart;@icveuia;25
@podem_cat;@laiaortiz;25
@acordciutada;@xaviertrias;79
@carmenchusalas;@13tv_es;10
@carmenchusalas;@isabelduran_;12
@pedroluna73;@xaviertrias;12
@caminscat;@cercle_in;12
@adacolau;@cercle_in;12
@bcnencomu;@toniaira;23
@bcnencomu;@cercle_in;12
@toniaira;@cercle_in;12
@cupbarcelona;@interiorgob;23
@ppbarcelona_;@soniaesplugas;25
@soniaesplugas;@populareshospit;30
@ape_cat;@elsmatins;14
@nuriagbcn;@masclaro13tv;22
@pandugar;@8tvcat;10
@pandugar;@bcnencomu;10
@8tvcat;@bcnencomu;11
@masclaro13tv;@isabelduran_;173
@socialistes_cat;@adacolau;41
@nuriagbcn;@13tv_es;11
@nuriagbcn;@isabelduran_;11
@taula3sector;@xaviertrias;26
@taula3sector;@acordciutada;26
@iniciativabcn;@esqeixencomu;14
@jaumecollboni;@elmundoes;50
@ape_cat;@observadesc;26
@ilphabitatge;@observadesc;28
@bcnencomu;@ilphabitatge;28
@cupbarcelona;@ilphabitatge;47
@raholaoficial;@jaumecollboni;10
@masclaro13tv;@edurneuriarte;43
@masclaro13tv;@josemanuelyanez;42
@masclaro13tv;@lbalcarce;43
@masclaro13tv;@karmentxumarin;43
@edurneuriarte;@josemanuelyanez;43
@edurneuriarte;@lbalcarce;44
@edurneuriarte;@karmentxumarin;44
@edurneuriarte;@albertofdezxbcn;44
@edurneuriarte;@isabelduran_;25
@josemanuelyanez;@lbalcarce;43
@josemanuelyanez;@karmentxumarin;43
@josemanuelyanez;@albertofdezxbcn;43
@josemanuelyanez;@isabelduran_;24
@lbalcarce;@karmentxumarin;44
@lbalcarce;@albertofdezxbcn;44
@lbalcarce;@isabelduran_;25
@karmentxumarin;@albertofdezxbcn;44
@karmentxumarin;@isabelduran_;25
@drjoseparimany;@creaccio;16
@albertofdezxbcn;@13tv_e;29
@xaviertrias;@gsma;17
@xaviertrias;@mwc_barcelona;16
@gsma;@mwc_barcelona;17
@acolom_;@g_pisarello;24
@xescomagrinya;@g_pisarello;35
@lourdesg2a;@alfredbosch;14
@lourdesg2a;@t_capdevila;10
@lourdesg2a;@ercstmarti;14
@alfredbosch;@ercstmarti;20
@t_capdevila;@ercstmarti;11
@xaviersolert;@herrerajoan;66
@xaviersolert;@miqueliceta;65
@esquerra_erc;@isaacperaire;12
@junqueras;@isaacperaire;14
@martarovira;@jpuigcorbe;34
@martarovira;@isaacperaire;14
@alfredbosch;@isaacperaire;17
@alfredbosch;@jmterricabras;17
@annasimo;@isaacperaire;11
@joantarda;@isaacperaire;12
@reagrupament;@ignasi_planas;24
@reagrupament;@alfredbosch;18
@reagrupament;@millorbcn;23
@nataliarosetti;@g_pisarello;53
@acolom_;@sfamiliaencomu;35
@xescomagrinya;@sfamiliaencomu;64
@esquerra_erc;@estercapella;11
@lacaixarespon;@bcnencomu;10
@ciscu_casaus;@laksmiz;13
@jordisegura_cat;@dnicatala;10
@uvic_fec;@xaviertrias;12
@alfredbosch;@pgoma;10
@mmillanclosa;@elsingular;18
@mmillanclosa;@jaumecollboni;18
@mmillanclosa;@socialistes_cat;18
@isabelribasseix;@icveuiabcn;16
@caposalva;@slavalr;12
@caposalva;@csbenicasim;13
@slavalr;@carinamejias;14
@slavalr;@csbenicasim;10
@carinamejias;@csbenicasim;18
@iniciativabcn;@b;10
@feministes_vdg;@bcn_ajuntament;15
@feministes_vdg;@xaviertrias;15
@feministes_vdg;@bcn_gracia;15
@bcn_ajuntament;@bcn_gracia;25
@rafelmanent;@elsingular;21
@alfredbosch;@congreso_es;12
@lluisbou;@jaumecollboni;10
@lluisbou;@socialistes_cat;10
@herrerajoan;@adac;18
@immamartin;@foficeron;14
@immamartin;@ayarzaconchita;21
@foficeron;@ayarzaconchita;12
@siempreneska;@jucasmc;12
@siempreneska;@mmillanclosa;12
@siempreneska;@ciudadanoscs;12
@siempreneska;@carinamejias;12
@jucasmc;@mmillanclosa;13
@jucasmc;@ciudadanoscs;13
@mmillanclosa;@ciudadanoscs;13
@mmillanclosa;@carinamejias;23
@llsalvado;@esquerra_erc;12
@s;@g_pisarello;15
@tirant_el_blanc;@ciudadanoscs;10
@tirant_el_blanc;@carinamejias;10
@ciu;@ercbcn;16
@alfredbosch;@llsalvado;14
@esquerra_erc;@llsalvador;10
@llsalvador;@alfredbosch;13
@alfredbosch;@elpuntavui;19
@pablofmagrazo;@sfamiliaencomu;10
@xaviersolert;@nousca;15
@adacolau;@nousca;15
@herrerajoan;@nousca;15
@miqueliceta;@nousca;15
@albertortas;@ciu;12
@teremalachandra;@slavalr;11
@teremalachandra;@carinamejias;11
@_irene_rivera;@carinamejias;23
@caposalva;@cscvalenciana;15
@caposalva;@carolinapunset;26
@xaviersolert;@nouscatalans;21
@herrerajoan;@nouscatalans;24
@adacolau;@nouscatalans;33
@miqueliceta;@nouscatalans;24
@albertofdezxbcn;@gsma;89
@bcnencomu;@gentdegava;11
@xaviertrias;@rodalia3;17
@jaumegraulopez;@bcnencomu;14
@lamarinaencomu;@xaviertrias;10
@agoraopinio;@anna_erra;12
@adriaral;@bcnencomu;11
@herrerajoan;@gcapdevila;14
@moncapsa;@gcapdevila;14
@laksmiz;@gcapdevila;15
@elsingular;@icveuia;44
@ealfama;@adacolau;15
@podemos9b;@bcnencomu;34
@ejimenezcara;@ciutatvell;14
@desdeelmeubarri;@ciutatvell;14
@moncapsa;@elsingular;26
@moncapsa;@icveuia;12
@moncapsa;@bcnencomu;13
@ciscu_casaus;@gcapdevila;12
@ciscu_casaus;@elsingular;12
@ciscu_casaus;@icveuia;12
@ciscu_casaus;@bcnencomu;12
@laksmiz;@icveuia;13
@laksmiz;@bcnencomu;29
@gcapdevila;@elsingular;13
@gcapdevila;@icveuia;13
@gcapdevila;@bcnencomu;13
@daniel_gracia;@albiolalcalde_;16
@usc7deradio;@carinamejias;13
@santanagonalez;@ppbarcelona_;10
@arapolitica;@bcnencomu;70
@jordimvila;@acolom_;16
@elenari58577374;@carinamejias;32
@laklau_cat;@gemmagaldon;24
@btvnoticies;@ercbcn;34
@eduardcusco;@alfredbosch;11
@zanartuvdg;@alfredbosch;10
@konikcat;@sirereta;23
@konikcat;@jordialfama;28
@konikcat;@gourunsi;27
@xaviertrias;@g6gracia;27
@millorbcn;@ercbcn;29
@jordinador;@catdiuprou;24
@iaia_toneta;@tonialba;14
@iaia_toneta;@laksmiz;14
@iaia_toneta;@catdiuprou;13
@indepe_gracia;@albertofdezxbcn;36
@indepe_gracia;@g6gracia;35
@jordi_live;@bcn_eixample;13
@blogdebarcelona;@bcn_eixample;17
@blogdebarcelona;@xaviertrias;16
@xaviersolert;@bcnencomu;15
@xaviersolert;@icveuia;19
@josea_coto;@catalunyaopina;13
@migueldelamo70;@csilva2carlos;13
@migueldelamo70;@adacolau;13
@migueldelamo70;@upy;13
@csilva2carlos;@adacolau;14
@csilva2carlos;@upy;12
@adacolau;@upy;12
@podem_bcn;@laklau_cat;20
@podem_bcn;@gemmagaldon;23
@graciaonvas;@xaviertrias;27
@albertofdezxbcn;@bancsabadell;63
@;@elperiodico;149
@;@bancsabadell;63
@elperiodico;@bancsabadell;65
@ppbarcelona_;@senadoesp;26
@congreso_es;@senadoesp;31
@congreso_es;@ppopular;30
@senadoesp;@ppopular;28
@inyaki9barris;@xaviertrias;11
@ppbarcelona_;@juanmilian;16
@ppcatalunya;@olladegrills;33
@montseayats;@xaviertrias;22
@montseayats;@defensemr3;22
@xaviertrias;@defensemr3;28
@zurine3;@caninator;12
@miquelmode;@konikcat;12
@miquelmode;@adacolau;12
@miquelmode;@jordialfama;12
@miquelmode;@gourunsi;10
@herrerajoan;@pconstituent;21
@podem_bcn;@ciudadanoscs;15
@carmenchusalas;@elperiodico;23
@neweconomyforum;@carinamejias;230
@neweconomyforum;@ciudadanoscs;165
@neweconomyforum;@alber;13
@carinamejias;@alber;13
@ciudadanoscs;@alber;13
@caninator;@7josean7;11
@socialistes_cat;@ciudadanoscs;17
@ppbarcelona_;@ciudadanoscs;11
@ciu;@bcn_gracia;14
@endavant_bcn;@higiniaroig;13
@laiabonetrull;@rociomsampere;14
@cnicatalunya;@adacolau;20
@osona;@agoraopinio;15
@cs_bcna;@neweconomyforum;149
@neweconomyforum;@albert_rivera;182
@martaverdejo;@ainatarabini;23
@x_riu;@ainatarabini;24
@anna_erra;@osona;10
@cs_ciutat_vella;@albert_rivera;18
@cs_ciutat_vella;@neweconomyforum;23
@jaumecollboni;@radio4_rne;44
@pscbarcelona;@radio4_rne;22
@elmatiaradio4;@jaumecollboni;10
@elmatiaradio4;@socialistes_cat;11
@jmespejosaav;@ciudadanoscs;11
@jmespejosaav;@neweconomyforum;11
@xaviertrias;@radio4_rne;26
@albertofdezxbcn;@telefonica;52
@albertofdezxbcn;@gasnaturalfenos;24
@albertofdezxbcn;@gnf_es;51
@;@telefonica;52
@;@gasnaturalfenos;25
@;@gnf_es;52
@elperiodico;@telefonica;54
@elperiodico;@gasnaturalfenos;25
@elperiodico;@gnf_es;53
@bancsabadell;@telefonica;54
@bancsabadell;@gasnaturalfenos;25
@bancsabadell;@gnf_es;53
@telefonica;@gasnaturalfenos;25
@telefonica;@gnf_es;53
@gasnaturalfenos;@gnf_es;25
@albertofdezxbcn;@elper;26
@unio_cat;@uniodejoves;18
@unio_cat;@ujbcnciutat;13
@unio_cat;@unio_eixample;10
@unio_cat;@unio_santandreu;10
@unio_cat;@uniobcn;19
@uniodejoves;@ujbcnciutat;13
@uniodejoves;@unio_eixample;10
@uniodejoves;@unio_santandreu;10
@uniodejoves;@uniobcn;18
@unio_eixample;@uniobcn;15
@unio_santandreu;@uniobcn;15
@luisciferr;@carinamejias;24
@latinoscat;@nouscatalans;67
@santirodriguez;@albertofdezxbcn;11
@santirodriguez;@;11
@pscbarcelona;@adacolau;11
@ricardgoma;@jaumecollboni;45
@carmenderivera;@carinamejias;60
@erc_eixample;@ercbcn;12
@erc_eixample;@nuriaclotet;10
@erc_eixample;@agnesrussinol;10
@nuriaclotet;@alfredbosch;10
@nuriaclotet;@t_capdevila;10
@alfredbosch;@agnesrussinol;10
@agnesrussinol;@t_capdevila;10
@miquelsaumell;@crazypolitoleg;11
@albertofdezxbcn;@elperiod;20
@govern;@elperiod;20
@govern;@elperiodico;46
@albertofdezxbcn;@elp;84
@sombtv;@adacolau;16
@sombtv;@btvcat;17
@sombtv;@btvnoticies;17
@sombtv;@barcelonafm;16
@adacolau;@btvcat;17
@adacolau;@barcelonafm;17
@btvcat;@barcelonafm;17
@btvnoticies;@barcelonafm;17
@albertofdezxbcn;@xavi;30
@govern;@;41
@albertofdezxbcn;@elpe;30
@zafrapocino;@elperiodico;33
@cupbarcelona;@ocl_h;28
@fagc_catalunya;@ocl_h;34
@xaviertrias;@anapastorjulian;24
@xaviertrias;@ag;10
@xaviertrias;@marcjanca;10
@rodalia3;@anapastorjulian;15
@rodalia3;@montseayats;12
@rodalia3;@defensemr3;16
@rodalia3;@ag;11
@anapastorjulian;@montseayats;16
@anapastorjulian;@defensemr3;21
@anapastorjulian;@ag;11
@anapastorjulian;@marcjanca;12
@montseayats;@ag;10
@defensemr3;@ag;11
@defensemr3;@marcjanca;11
@xaviertrias;@ajigualada;18
@marccastells;@ajigualada;19
@_endavant;@socialistes_cat;15
@pacosierral;@neweconomyforum;12
@arapolitica;@movesquerres;50
@arapolitica;@avancemcat;37
@danieltorrelles;@adacolau;13
@aliciascamacho;@elp;60
@esquerra_erc;@joeljoanjuve;11
@albert_rivera;@marilenbarcelo;16
@albert_rivera;@pacosierral;16
@neusfem;@capgirembcn;10
@ppcatalunya;@eduardobolanosr;50
